Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01312","Bananas","2000","2000","1000 SLC","669600","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01312","Bananas","2001","2001","1000 SLC","796180","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01312","Bananas","2002","2002","1000 SLC","935280","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01312","Bananas","2003","2003","1000 SLC","945540","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01312","Bananas","2004","2004","1000 SLC","1026480","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01312","Bananas","2005","2005","1000 SLC","1428520","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01312","Bananas","2006","2006","1000 SLC","1835750","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01312","Bananas","2007","2007","1000 SLC","2391495","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","1993","1993","1000 SLC","13164","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","1994","1994","1000 SLC","17089","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","1995","1995","1000 SLC","33423","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","1996","1996","1000 SLC","199530","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","1997","1997","1000 SLC","166801","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","1998","1998","1000 SLC","199045","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","1999","1999","1000 SLC","293600","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","2000","2000","1000 SLC","231576","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","2001","2001","1000 SLC","232000","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","2002","2002","1000 SLC","200708","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","2003","2003","1000 SLC","382908","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","2004","2004","1000 SLC","279422","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","2005","2005","1000 SLC","678191","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","2006","2006","1000 SLC","424042","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","2007","2007","1000 SLC","650956","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01372","Cashew nuts, in shell","2008","2008","1000 SLC","741200","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","1997","1997","1000 SLC","931500","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","1998","1998","1000 SLC","812981","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","1999","1999","1000 SLC","787350","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2000","2000","1000 SLC","1900150","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2001","2001","1000 SLC","954800","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2002","2002","1000 SLC","621500","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2003","2003","1000 SLC","864200","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2004","2004","1000 SLC","1271100","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2005","2005","1000 SLC","2028400","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2006","2006","1000 SLC","1258600","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2007","2007","1000 SLC","1359691","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2015","2015","1000 SLC","3966572","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2016","2016","1000 SLC","4609015","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01460","Coconuts, in shell","2017","2017","1000 SLC","6414947","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1993","1993","1000 SLC","226560","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1994","1994","1000 SLC","269217","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1995","1995","1000 SLC","623900","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1996","1996","1000 SLC","1167651","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1997","1997","1000 SLC","1699544","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1998","1998","1000 SLC","1879328","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1999","1999","1000 SLC","2257975","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2000","2000","1000 SLC","944346","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2001","2001","1000 SLC","2172200","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2002","2002","1000 SLC","3344322","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2003","2003","1000 SLC","2953198","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2004","2004","1000 SLC","2916089","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2005","2005","1000 SLC","3295310","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2006","2006","1000 SLC","4953940","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2007","2007","1000 SLC","4252163","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2008","2008","1000 SLC","8240134","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2015","2015","1000 SLC","15114717","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2016","2016","1000 SLC","29398850","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2017","2017","1000 SLC","20357605","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2020","2020","1000 SLC","38114695","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2021","2021","1000 SLC","40626738","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2022","2022","1000 SLC","50390108","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01323","Oranges","1993","1993","1000 SLC","10089","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01323","Oranges","1994","1994","1000 SLC","14461","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01323","Oranges","1995","1995","1000 SLC","15600","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01323","Oranges","1996","1996","1000 SLC","28921","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01323","Oranges","1997","1997","1000 SLC","31640","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01323","Oranges","1998","1998","1000 SLC","35265","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01323","Oranges","1999","1999","1000 SLC","38290","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01323","Oranges","2006","2006","1000 SLC","299288","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01323","Oranges","2007","2007","1000 SLC","356220","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01317","Papayas","1997","1997","1000 SLC","286000","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01317","Papayas","1998","1998","1000 SLC","278100","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01317","Papayas","1999","1999","1000 SLC","275080","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01317","Papayas","2000","2000","1000 SLC","238390","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01317","Papayas","2001","2001","1000 SLC","298200","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01317","Papayas","2002","2002","1000 SLC","324800","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01317","Papayas","2003","2003","1000 SLC","388290","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01317","Papayas","2004","2004","1000 SLC","473071","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01317","Papayas","2005","2005","1000 SLC","494219","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01317","Papayas","2006","2006","1000 SLC","586710","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01317","Papayas","2007","2007","1000 SLC","600691","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01318","Pineapples","1999","1999","1000 SLC","446310","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01318","Pineapples","2000","2000","1000 SLC","355030","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01318","Pineapples","2001","2001","1000 SLC","375336","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01318","Pineapples","2002","2002","1000 SLC","436000","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01318","Pineapples","2003","2003","1000 SLC","457815","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01318","Pineapples","2004","2004","1000 SLC","614810","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01318","Pineapples","2005","2005","1000 SLC","800000","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01318","Pineapples","2006","2006","1000 SLC","2234440","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01318","Pineapples","2007","2007","1000 SLC","2905000","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1997","1997","1000 SLC","446960","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1998","1998","1000 SLC","440250","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1999","1999","1000 SLC","419520","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2000","2000","1000 SLC","572800","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2001","2001","1000 SLC","623175","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2002","2002","1000 SLC","489846","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2003","2003","1000 SLC","1072895","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2004","2004","1000 SLC","1347324","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2005","2005","1000 SLC","1372563","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2006","2006","1000 SLC","1789200","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2007","2007","1000 SLC","2114000","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2008","2008","1000 SLC","2136050","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2015","2015","1000 SLC","6486369","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2016","2016","1000 SLC","9692769","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2017","2017","1000 SLC","12154663","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2020","2020","1000 SLC","23535613","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2021","2021","1000 SLC","24726104","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2022","2022","1000 SLC","10814249","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","1993","1993","1000 SLC","38057","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","1994","1994","1000 SLC","101212","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","1995","1995","1000 SLC","141228","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","1996","1996","1000 SLC","347500","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","1997","1997","1000 SLC","360436","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","1998","1998","1000 SLC","382000","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","1999","1999","1000 SLC","409391","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2000","2000","1000 SLC","253128","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2001","2001","1000 SLC","325543","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2002","2002","1000 SLC","390000","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2003","2003","1000 SLC","392000","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2004","2004","1000 SLC","565500","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2005","2005","1000 SLC","399600","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2006","2006","1000 SLC","652000","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2007","2007","1000 SLC","860000","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2015","2015","1000 SLC","3699174","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2016","2016","1000 SLC","7086234","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2017","2017","1000 SLC","8457021","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2020","2020","1000 SLC","8978240","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2021","2021","1000 SLC","11546535","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","0113","Rice","2022","2022","1000 SLC","13648830","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01802","Sugar cane","1993","1993","1000 SLC","9041","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01802","Sugar cane","1994","1994","1000 SLC","13800","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01802","Sugar cane","1995","1995","1000 SLC","22553","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01802","Sugar cane","1996","1996","1000 SLC","42956","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01802","Sugar cane","1997","1997","1000 SLC","41004","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01802","Sugar cane","1998","1998","1000 SLC","54195","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01802","Sugar cane","1999","1999","1000 SLC","72883","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01802","Sugar cane","2000","2000","1000 SLC","58400","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01802","Sugar cane","2001","2001","1000 SLC","99317","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01802","Sugar cane","2002","2002","1000 SLC","233180","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1993","1993","1000 SLC","11093","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1994","1994","1000 SLC","16524","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1995","1995","1000 SLC","17480","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1996","1996","1000 SLC","32965","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1997","1997","1000 SLC","34482","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1998","1998","1000 SLC","32513","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","1999","1999","1000 SLC","28140","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2000","2000","1000 SLC","63697","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2001","2001","1000 SLC","132480","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2002","2002","1000 SLC","219750","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2003","2003","1000 SLC","475600","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2004","2004","1000 SLC","909315","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2005","2005","1000 SLC","1467900","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2006","2006","1000 SLC","2304960","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2007","2007","1000 SLC","2867500","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2015","2015","1000 SLC","14363181","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2016","2016","1000 SLC","20868979","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2017","2017","1000 SLC","35314264","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2020","2020","1000 SLC","65230843","E","Estimated value"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2021","2021","1000 SLC","113244069","A","Official figure"
"QV","Value of Agricultural Production","508","Mozambique","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2022","2022","1000 SLC","120376559","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1991","1991","1000 SLC","23545","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1992","1992","1000 SLC","5282","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1993","1993","1000 SLC","16244","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1994","1994","1000 SLC","28625","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1995","1995","1000 SLC","12920","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1996","1996","1000 SLC","14455","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1997","1997","1000 SLC","34622","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1998","1998","1000 SLC","15181","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1999","1999","1000 SLC","16856","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2000","2000","1000 SLC","31771","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2001","2001","1000 SLC","23434","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2002","2002","1000 SLC","31080","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2003","2003","1000 SLC","49953","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2004","2004","1000 SLC","68689","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2005","2005","1000 SLC","71469","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2016","2016","1000 SLC","231313","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2017","2017","1000 SLC","345240","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2018","2018","1000 SLC","286073","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2020","2020","1000 SLC","301251","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2021","2021","1000 SLC","368134","A","Official figure"
"QV","Value of Agricultural Production","516","Namibia","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2022","2022","1000 SLC","656305","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","1993","1993","1000 SLC","56000","E","Estimated value"
